0.00.243.503 W srv  llama_server: -----------------
0.00.243.510 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.511 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.511 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.511 W srv  llama_server: -----------------
0.00.256.723 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.02.212.005 I cmn          init: llama threadpool init, n_threads = 12
0.02.283.106 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.296.728 I srv  llama_server: model loaded
0.02.296.734 I srv  llama_server: listening on http://127.0.0.1:8079
0.05.831.463 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
4.50.983.396 I slot      release: id  3 | task 5175 | stop processing: n_tokens = 1314, truncated = 0
4.51.090.907 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.599
4.51.091.488 I slot launch_slot_: id  3 | task 5194 | processing task, is_child = 0
4.51.811.573 I slot print_timing: id  3 | task 5194 | prompt eval time =     505.39 ms /   514 tokens (    0.98 ms per token,  1017.03 tokens per second)
4.51.811.588 I slot print_timing: id  3 | task 5194 |        eval time =     214.63 ms /    14 tokens (   16.51 ms per token,    60.57 tokens per second)
4.51.811.590 I slot print_timing: id  3 | task 5194 |       total time =     720.02 ms /   528 tokens
4.51.811.592 I slot print_timing: id  3 | task 5194 |    graphs reused =       4132
4.51.811.738 I slot      release: id  3 | task 5194 | stop processing: n_tokens = 1313, truncated = 0
4.51.923.865 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.599
4.51.924.237 I slot launch_slot_: id  3 | task 5210 | processing task, is_child = 0
4.52.895.078 I slot print_timing: id  3 | task 5210 | prompt eval time =     549.20 ms /   521 tokens (    1.05 ms per token,   948.65 tokens per second)
4.52.895.092 I slot print_timing: id  3 | task 5210 |        eval time =     421.58 ms /    17 tokens (   26.35 ms per token,    37.95 tokens per second)
4.52.895.095 I slot print_timing: id  3 | task 5210 |       total time =     970.78 ms /   538 tokens
4.52.895.097 I slot print_timing: id  3 | task 5210 |    graphs reused =       4147
4.52.895.277 I slot      release: id  3 | task 5210 | stop processing: n_tokens = 1323, truncated = 0
4.52.988.023 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.595
4.52.988.832 I slot launch_slot_: id  3 | task 5230 | processing task, is_child = 0
4.53.899.157 I slot print_timing: id  3 | task 5230 | prompt eval time =     487.55 ms /   514 tokens (    0.95 ms per token,  1054.25 tokens per second)
4.53.899.171 I slot print_timing: id  3 | task 5230 |        eval time =     422.69 ms /    17 tokens (   26.42 ms per token,    37.85 tokens per second)
4.53.899.173 I slot print_timing: id  3 | task 5230 |       total time =     910.24 ms /   531 tokens
4.53.899.175 I slot print_timing: id  3 | task 5230 |    graphs reused =       4162
4.53.899.313 I slot      release: id  3 | task 5230 | stop processing: n_tokens = 1316, truncated = 0
4.54.007.339 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.598
4.54.008.389 I slot launch_slot_: id  3 | task 5249 | processing task, is_child = 0
4.54.730.734 I slot print_timing: id  3 | task 5249 | prompt eval time =     510.17 ms /   514 tokens (    0.99 ms per token,  1007.51 tokens per second)
4.54.730.748 I slot print_timing: id  3 | task 5249 |        eval time =     212.06 ms /    14 tokens (   16.31 ms per token,    61.30 tokens per second)
4.54.730.750 I slot print_timing: id  3 | task 5249 |       total time =     722.23 ms /   528 tokens
4.54.730.752 I slot print_timing: id  3 | task 5249 |    graphs reused =       4174
4.54.730.907 I slot      release: id  3 | task 5249 | stop processing: n_tokens = 1313, truncated = 0
4.54.827.060 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.599
4.54.827.507 I slot launch_slot_: id  3 | task 5265 | processing task, is_child = 0
4.55.749.081 I slot print_timing: id  3 | task 5265 | prompt eval time =     518.50 ms /   519 tokens (    1.00 ms per token,  1000.97 tokens per second)
4.55.749.091 I slot print_timing: id  3 | task 5265 |        eval time =     403.00 ms /    17 tokens (   25.19 ms per token,    39.70 tokens per second)
4.55.749.093 I slot print_timing: id  3 | task 5265 |       total time =     921.50 ms /   536 tokens
4.55.749.094 I slot print_timing: id  3 | task 5265 |    graphs reused =       4189
4.55.749.241 I slot      release: id  3 | task 5265 | stop processing: n_tokens = 1321, truncated = 0
4.55.841.029 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.596
4.55.841.554 I slot launch_slot_: id  3 | task 5285 | processing task, is_child = 0
4.56.543.220 I slot print_timing: id  3 | task 5285 | prompt eval time =     495.18 ms /   515 tokens (    0.96 ms per token,  1040.02 tokens per second)
4.56.543.245 I slot print_timing: id  3 | task 5285 |        eval time =     206.41 ms /    14 tokens (   15.88 ms per token,    62.98 tokens per second)
4.56.543.248 I slot print_timing: id  3 | task 5285 |       total time =     701.60 ms /   529 tokens
4.56.543.250 I slot print_timing: id  3 | task 5285 |    graphs reused =       4201
4.56.543.426 I slot      release: id  3 | task 5285 | stop processing: n_tokens = 1314, truncated = 0
4.56.639.040 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.600
4.56.639.421 I slot launch_slot_: id  3 | task 5301 | processing task, is_child = 0
4.57.644.798 I slot print_timing: id  3 | task 5301 | prompt eval time =     500.92 ms /   522 tokens (    0.96 ms per token,  1042.09 tokens per second)
4.57.644.810 I slot print_timing: id  3 | task 5301 |        eval time =     504.41 ms /    17 tokens (   31.53 ms per token,    31.72 tokens per second)
4.57.644.812 I slot print_timing: id  3 | task 5301 |       total time =    1005.33 ms /   539 tokens
4.57.644.813 I slot print_timing: id  3 | task 5301 |    graphs reused =       4216
4.57.644.942 I slot      release: id  3 | task 5301 | stop processing: n_tokens = 1324, truncated = 0
4.57.751.696 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.595
4.57.752.452 I slot launch_slot_: id  3 | task 5321 | processing task, is_child = 0
4.58.632.836 I slot print_timing: id  3 | task 5321 | prompt eval time =     484.12 ms /   515 tokens (    0.94 ms per token,  1063.80 tokens per second)
4.58.632.846 I slot print_timing: id  3 | task 5321 |        eval time =     396.21 ms /    15 tokens (   28.30 ms per token,    35.33 tokens per second)
4.58.632.848 I slot print_timing: id  3 | task 5321 |       total time =     880.33 ms /   530 tokens
4.58.632.850 I slot print_timing: id  3 | task 5321 |    graphs reused =       4229
4.58.632.978 I slot      release: id  3 | task 5321 | stop processing: n_tokens = 1315, truncated = 0
4.58.726.401 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.599
4.58.727.069 I slot launch_slot_: id  3 | task 5338 | processing task, is_child = 0
4.59.668.864 I slot print_timing: id  3 | task 5338 | prompt eval time =     515.97 ms /   513 tokens (    1.01 ms per token,   994.25 tokens per second)
4.59.668.877 I slot print_timing: id  3 | task 5338 |        eval time =     425.76 ms /    17 tokens (   26.61 ms per token,    37.58 tokens per second)
4.59.668.879 I slot print_timing: id  3 | task 5338 |       total time =     941.73 ms /   530 tokens
4.59.668.880 I slot print_timing: id  3 | task 5338 |    graphs reused =       4244
4.59.669.005 I slot      release: id  3 | task 5338 | stop processing: n_tokens = 1315, truncated = 0
4.59.761.872 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.599
4.59.762.585 I slot launch_slot_: id  3 | task 5357 | processing task, is_child = 0
5.00.649.183 I slot print_timing: id  3 | task 5357 | prompt eval time =     492.64 ms /   517 tokens (    0.95 ms per token,  1049.44 tokens per second)
5.00.649.196 I slot print_timing: id  3 | task 5357 |        eval time =     393.87 ms /    15 tokens (   28.13 ms per token,    35.54 tokens per second)
5.00.649.198 I slot print_timing: id  3 | task 5357 |       total time =     886.52 ms /   532 tokens
5.00.649.199 I slot print_timing: id  3 | task 5357 |    graphs reused =       4257
5.00.649.342 I slot      release: id  3 | task 5357 | stop processing: n_tokens = 1317, truncated = 0
5.00.747.665 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.598
5.00.748.085 I slot launch_slot_: id  3 | task 5375 | processing task, is_child = 0
5.01.831.299 I slot print_timing: id  3 | task 5375 | prompt eval time =     564.92 ms /   514 tokens (    1.10 ms per token,   909.86 tokens per second)
5.01.831.315 I slot print_timing: id  3 | task 5375 |        eval time =     518.24 ms /    18 tokens (   30.48 ms per token,    32.80 tokens per second)
5.01.831.317 I slot print_timing: id  3 | task 5375 |       total time =    1083.16 ms /   532 tokens
5.01.831.319 I slot print_timing: id  3 | task 5375 |    graphs reused =       4273
5.01.831.471 I slot      release: id  3 | task 5375 | stop processing: n_tokens = 1318, truncated = 0
5.01.947.534 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.598
5.01.947.991 I slot launch_slot_: id  3 | task 5395 | processing task, is_child = 0
5.02.904.364 I slot print_timing: id  3 | task 5395 | prompt eval time =     513.82 ms /   512 tokens (    1.00 ms per token,   996.45 tokens per second)
5.02.904.376 I slot print_timing: id  3 | task 5395 |        eval time =     442.49 ms /    17 tokens (   27.66 ms per token,    36.16 tokens per second)
5.02.904.378 I slot print_timing: id  3 | task 5395 |       total time =     956.31 ms /   529 tokens
5.02.904.380 I slot print_timing: id  3 | task 5395 |    graphs reused =       4288
5.02.904.603 I slot      release: id  3 | task 5395 | stop processing: n_tokens = 1315, truncated = 0
5.03.006.595 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.605 (> 0.100 thold), f_keep = 0.599
5.03.007.026 I slot launch_slot_: id  3 | task 5414 | processing task, is_child = 0
5.03.722.743 I slot print_timing: id  3 | task 5414 | prompt eval time =     511.79 ms /   516 tokens (    0.99 ms per token,  1008.22 tokens per second)
5.03.722.771 I slot print_timing: id  3 | task 5414 |        eval time =     203.86 ms /    14 tokens (   15.68 ms per token,    63.77 tokens per second)
5.03.722.773 I slot print_timing: id  3 | task 5414 |       total time =     715.65 ms /   530 tokens
5.03.722.775 I slot print_timing: id  3 | task 5414 |    graphs reused =       4300
5.03.722.956 I slot      release: id  3 | task 5414 | stop processing: n_tokens = 1316, truncated = 0
5.03.814.209 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.599
5.03.815.059 I slot launch_slot_: id  3 | task 5430 | processing task, is_child = 0
5.04.546.841 I slot print_timing: id  3 | task 5430 | prompt eval time =     521.16 ms /   521 tokens (    1.00 ms per token,   999.68 tokens per second)
5.04.546.852 I slot print_timing: id  3 | task 5430 |        eval time =     210.54 ms /    14 tokens (   16.20 ms per token,    61.75 tokens per second)
5.04.546.854 I slot print_timing: id  3 | task 5430 |       total time =     731.71 ms /   535 tokens
5.04.546.856 I slot print_timing: id  3 | task 5430 |    graphs reused =       4312
5.04.546.999 I slot      release: id  3 | task 5430 | stop processing: n_tokens = 1321, truncated = 0
5.04.641.509 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.597
5.04.642.046 I slot launch_slot_: id  3 | task 5447 | processing task, is_child = 0
5.05.361.217 I slot print_timing: id  3 | task 5447 | prompt eval time =     511.92 ms /   522 tokens (    0.98 ms per token,  1019.70 tokens per second)
5.05.361.232 I slot print_timing: id  3 | task 5447 |        eval time =     207.19 ms /    14 tokens (   15.94 ms per token,    62.74 tokens per second)
5.05.361.235 I slot print_timing: id  3 | task 5447 |       total time =     719.11 ms /   536 tokens
5.05.361.237 I slot print_timing: id  3 | task 5447 |    graphs reused =       4324
5.05.361.407 I slot      release: id  3 | task 5447 | stop processing: n_tokens = 1321, truncated = 0
5.05.476.835 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.596
5.05.477.469 I slot launch_slot_: id  3 | task 5464 | processing task, is_child = 0
5.06.791.466 I slot print_timing: id  3 | task 5464 | prompt eval time =     534.99 ms /   520 tokens (    1.03 ms per token,   971.98 tokens per second)
5.06.791.484 I slot print_timing: id  3 | task 5464 |        eval time =     778.93 ms /    27 tokens (   29.96 ms per token,    33.38 tokens per second)
5.06.791.487 I slot print_timing: id  3 | task 5464 |       total time =    1313.92 ms /   547 tokens
5.06.791.489 I slot print_timing: id  3 | task 5464 |    graphs reused =       4349
5.06.791.669 I slot      release: id  3 | task 5464 | stop processing: n_tokens = 1332, truncated = 0
5.06.895.397 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.592
5.06.895.906 I slot launch_slot_: id  3 | task 5494 | processing task, is_child = 0
5.07.611.394 I slot print_timing: id  3 | task 5494 | prompt eval time =     508.19 ms /   515 tokens (    0.99 ms per token,  1013.40 tokens per second)
5.07.611.409 I slot print_timing: id  3 | task 5494 |        eval time =     207.20 ms /    14 tokens (   15.94 ms per token,    62.74 tokens per second)
5.07.611.413 I slot print_timing: id  3 | task 5494 |       total time =     715.39 ms /   529 tokens
5.07.611.414 I slot print_timing: id  3 | task 5494 |    graphs reused =       4361
5.07.611.575 I slot      release: id  3 | task 5494 | stop processing: n_tokens = 1314, truncated = 0
5.07.714.352 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.600
5.07.715.226 I slot launch_slot_: id  3 | task 5510 | processing task, is_child = 0
5.08.455.558 I slot print_timing: id  3 | task 5510 | prompt eval time =     534.03 ms /   522 tokens (    1.02 ms per token,   977.47 tokens per second)
5.08.455.574 I slot print_timing: id  3 | task 5510 |        eval time =     206.23 ms /    14 tokens (   15.86 ms per token,    63.04 tokens per second)
5.08.455.577 I slot print_timing: id  3 | task 5510 |       total time =     740.26 ms /   536 tokens
5.08.455.579 I slot print_timing: id  3 | task 5510 |    graphs reused =       4373
5.08.455.755 I slot      release: id  3 | task 5510 | stop processing: n_tokens = 1321, truncated = 0
5.08.549.380 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.597
5.08.550.204 I slot launch_slot_: id  3 | task 5527 | processing task, is_child = 0
5.09.498.551 I slot print_timing: id  3 | task 5527 | prompt eval time =     510.30 ms /   522 tokens (    0.98 ms per token,  1022.92 tokens per second)
5.09.498.562 I slot print_timing: id  3 | task 5527 |        eval time =     437.97 ms /    17 tokens (   27.37 ms per token,    36.53 tokens per second)
5.09.498.563 I slot print_timing: id  3 | task 5527 |       total time =     948.28 ms /   539 tokens
5.09.498.564 I slot print_timing: id  3 | task 5527 |    graphs reused =       4388
5.09.498.697 I slot      release: id  3 | task 5527 | stop processing: n_tokens = 1324, truncated = 0
5.09.606.885 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.595
5.09.607.426 I slot launch_slot_: id  3 | task 5547 | processing task, is_child = 0
5.10.314.881 I slot print_timing: id  3 | task 5547 | prompt eval time =     501.58 ms /   513 tokens (    0.98 ms per token,  1022.77 tokens per second)
5.10.314.900 I slot print_timing: id  3 | task 5547 |        eval time =     205.80 ms /    14 tokens (   15.83 ms per token,    63.17 tokens per second)
